,zyzaks,0
568811,frechette,0.0
568812,frech,0.0
568813,freaky,0.0
568815,freakshow,0.0
568817,freaks,0.0
568831,freakout,0.0
568832,freakishly,0.0
568833,freakish,0.0
568838,freaking,0.0
568839,freaked,0.0
568842,freak,0.0
568885,frdrique,0.0
568887,frdric,0.0
568892,frbe,0.0
568893,frazzled,0.0
568894,fraziers,0.0
568895,frazier,0.0
568896,frazee,0.0
568897,frays,0.0
568898,frayn,0.0
568899,frayed,0.0
568902,fray,0.0
568908,frawley,0.0
568909,fraulein,0.0
568910,fraught,0.0
568923,fraudulently,0.0
568924,fraudulent,0.0
568932,frauds,0.0
568934,fraud,0.0
568964,frau,0.0
568968,fratricide,0.0
568969,fraternize,0.0
568970,fraternitys,0.0
568973,fraternity,0.0
569001,fraternising,0.0
569002,fraternal,0.0
569007,fratelli,0.0
569008,fratboy,0.0
569009,frat,0.0
569018,frasier,0.0
569019,fraser,0.0
569020,frappat,0.0
569021,franzsin,0.0
569022,franzs,0.0
569024,franzose,0.0
569025,franzi,0.0
569027,franzen,0.0
569028,franz,0.0
569049,frantz,0.0
569051,frantiseks,0.0
569052,frantisek,0.0
569053,frantically,0.0
569066,frantic,0.0
569086,franta,0.0
569088,fransokyo,0.0
569089,fransisco,0.0
569094,franscisco,0.0
569095,frans,0.0
569098,franoiss,0.0
569100,franoise,0.0
569105,franois,0.0
569121,franny,0.0
569124,frannies,0.0
569125,frannie,0.0
569127,franky,0.0
569128,franktalking,0.0
569129,franks,0.0
569166,franknfurter,0.0
569167,franklyn,0.0
569169,frankly,0.0
569174,franklin,0.0
569191,frankies,0.0
569200,frankie,0.0
569241,frankfurt,0.0
569244,frankensteins,0.0
569252,frankensteinish,0.0
569253,frankenstein,0.0
569286,frankenollie,0.0
569287,frankenheimer,0.0
569288,franken,0.0
569290,frank,0.0
569529,franjean,0.0
569530,franisscus,0.0
569531,franisco,0.0
569532,franek,0.0
569533,frandsen,0.0
569534,francs,0.0
569536,francos,0.0
569540,francoitalian,0.0
569541,francoiss,0.0
569542,francoise,0.0
569545,francois,0.0
569562,francobelge,0.0
569563,francoaustrian,0.0
569564,francoarab,0.0
569565,francoafrican,0.0
569566,franco,0.0
569586,francks,0.0
569587,franck,0.0
569593,franciss,0.0
569595,franciscos,0.0
569605,franciscobased,0.0
569608,francisco,0.0
569740,franciscans,0.0
569741,franciscan,0.0
569742,francisca,0.0
569743,francis,0.0
569794,francine,0.0
569802,francies,0.0
569804,francie,0.0
569805,franchises,0.0
569807,franchisefrom,0.0
569808,franchise,0.0
569822,franchini,0.0
569823,francey,0.0
569824,francesville,0.0
569825,francesscas,0.0
569826,francess,0.0
569827,francescos,0.0
569829,francesco,0.0
569834,francescas,0.0
569837,francesca,0.0
569851,frances,0.0
569877,france,0.0
570136,francato,0.0
570137,francard,0.0
570138,franca,0.0
570139,franc,0.0
570140,fran,0.0
570153,frampton,0.0
570154,framm,0.0
570155,framing,0.0
570165,framework,0.0
570167,frameup,0.0
570170,frames,0.0
570187,framer,0.0
570189,framed,0.0
570259,frame,0.0
570290,fraley,0.0
570291,fraleigh,0.0
570292,frake,0.0
570293,frain,0.0
570294,frailty,0.0
570296,frailties,0.0
570297,frail,0.0
570303,fragments,0.0
570312,fragmented,0.0
570315,fragmentary,0.0
570316,fragment,0.0
570318,fragione,0.0
570319,fragility,0.0
570322,fragile,0.0
570358,fraggle,0.0
570359,fraga,0.0
570360,frady,0.0
570361,fractures,0.0
570363,fractured,0.0
570370,fracture,0.0
570372,fractious,0.0
570373,fractions,0.0
570374,fraction,0.0
570378,frackingand,0.0
570379,fracked,0.0
570380,fracaso,0.0
570381,fracas,0.0
570382,fra,0.0
570384,fr,0.0
570389,fplp,0.0
570390,fozzies,0.0
570391,fozzie,0.0
570396,foyle,0.0
570398,foyers,0.0
570399,foyer,0.0
570401,foy,0.0
570402,foxy,0.0
570407,foxxy,0.0
570408,foxworth,0.0
570409,foxtrot,0.0
570411,foxs,0.0
570413,foxlike,0.0
570414,foxes,0.0
570415,foxcatcher,0.0
570416,fox,0.0
570460,fowlmouthed,0.0
570461,fowley,0.0
570462,fowlers,0.0
570463,fowler,0.0
570468,fowl,0.0
570469,fouryearold,0.0
570473,fouryear,0.0
570478,fourthgeneration,0.0
570479,fourth,0.0
570521,fourterm,0.0
570522,fourteenyearold,0.0
570529,fourteenyear,0.0
570530,fourteenth,0.0
570531,fourteenhour,0.0
570532,fourteen,0.0
570567,foursome,0.0
570578,fourscreen,0.0
570579,fours,0.0
570580,fourquadrant,0.0
570581,fourpassenger,0.0
570582,fourpart,0.0
570583,fourman,0.0
570584,fourletter,0.0
570585,fourlegged,0.0
570588,fourinch,0.0
570589,fouriers,0.0
570590,fourhour,0.0
570594,fourheaded,0.0
570595,fourfour,0.0
570596,fourepisode,0.0
570597,fourday,0.0
570603,four,0.0
571170,fouquet,0.0
571172,fountains,0.0
571173,fountainhead,0.0
571174,fountainbleau,0.0
571175,fountain,0.0
571190,founds,0.0
571191,foundry,0.0
571193,foundlings,0.0
571194,foundling,0.0
571197,founding,0.0
571216,founders,0.0
571223,founder,0.0
571240,founded,0.0
571253,foundations,0.0
571258,foundation,0.0
571279,found,0.0
571838,foulspeaking,0.0
571839,fouls,0.0
571840,foulmouthed,0.0
571854,foulk,0.0
571855,fouled,0.0
571856,foul,0.0
571876,fought,0.0
571924,foucher,0.0
571925,fouchcourt,0.0
571926,fouch,0.0
571927,fou,0.0
571928,fottfoy,0.0
571929,fotheringays,0.0
571930,fotheringay,0.0
571931,fosters,0.0
571934,fostermas,0.0
571935,fostering,0.0
571937,fostered,0.0
571942,fostercare,0.0
571943,foster,0.0
572020,fossils,0.0
572022,fossilized,0.0
572023,fossilised,0.0
572024,fossil,0.0
572030,fosseys,0.0
572031,fossey,0.0
572032,fosse,0.0
572033,foshan,0.0
572035,fosco,0.0
572037,fosca,0.0
572038,forwent,0.0
572039,forwards,0.0
572041,forwardrepaying,0.0
572042,forwarding,0.0
572044,forward,0.0
572123,forum,0.0
572125,fortyyearold,0.0
572132,fortyyear,0.0
572133,fortytwoyear,0.0
572134,fortytwo,0.0
572139,fortythree,0.0
572141,fortythird,0.0
572142,fortysomething,0.0
572145,fortysix,0.0
572148,fortysevenyearold,0.0
572149,fortyone,0.0
572151,fortynine,0.0
572152,fortyminute,0.0
572153,fortyfour,0.0
572155,fortyfive,0.0
572156,fortyeighthour,0.0
572157,fortyeight,0.0
572160,forty,0.0
572196,fortuneteller,0.0
572201,fortunesand,0.0
572202,fortunes,0.0
572229,fortunehunting,0.0
572230,fortunehunter,0.0
572231,fortune,0.0
572403,fortunati,0.0
572404,fortunately,0.0
572428,fortunate,0.0
572432,fortuitously,0.0
572435,fortuitous,0.0
572437,fortuin,0.0
572438,forts,0.0
572439,fortresslike,0.0
572443,fortress,0.0
572472,fortnight,0.0
572474,fortness,0.0
572475,fortlow,0.0
572476,fortinbras,0.0
572477,fortin,0.0
572478,fortifying,0.0
572479,fortified,0.0
572486,fortification,0.0
572487,fortieth,0.0
572488,forties,0.0
572496,forthright,0.0
572503,forthis,0.0
572504,forthcoming,0.0
572511,forth,0.0
572552,fortesque,0.0
572553,fortescue,0.0
572554,fortell,0.0
572555,forte,0.0
572560,fort,0.0
572601,forsythe,0.0
572603,forsyth,0.0
572605,forsyte,0.0
572606,forsters,0.0
572607,forster,0.0
572609,forst,0.0
572610,forsaking,0.0
572611,forsakes,0.0
572612,forsaken,0.0
572621,forsake,0.0
572624,forrestier,0.0
572625,forresters,0.0
572627,forrester,0.0
572635,forrest,0.0
572646,fororganized,0.0
572647,fornicator,0.0
572648,formulates,0.0
572651,formulate,0.0
572653,formulas,0.0
572654,formula,0.0
572688,forms,0.0
572762,forming,0.0
572776,formidable,0.0
572800,formics,0.0
572801,formers,0.0
572802,formernazisturnedcommunists,0.0
572803,formerly,0.0
572832,formergroupie,0.0
572833,formerdrugdealerturnedinformant,0.0
572834,formercolleagues,0.0
572835,former,0.0
573600,formed,0.0
573656,formats,0.0
573657,formative,0.0
573664,formation,0.0
573667,format,0.0
573671,forman,0.0
573672,formally,0.0
573675,formalized,0.0
573676,formalize,0.0
573677,formal,0.0
573687,form,0.0
574022,forlorn,0.0
574023,forlani,0.0
574024,forks,0.0
574027,forklift,0.0
574028,fork,0.0
574029,forints,0.0
574030,forgotten,0.0
574092,forgot,0.0
574108,forgone,0.0
574109,forgoing,0.0
574110,forgoes,0.0
574112,forgo,0.0
574113,forgiving,0.0
574118,forgives,0.0
574122,forgiveness,0.0
574143,forgiven,0.0
574147,forgive,0.0
574165,forging,0.0
574171,forgetting,0.0
574179,forgets,0.0
574204,forgetfulness,0.0
574206,forgetful,0.0
574208,forget,0.0
574293,forges,0.0
574300,forgery,0.0
574303,forgers,0.0
574304,forgeries,0.0
574306,forger,0.0
574312,forged,0.0
574330,forgeat,0.0
574331,forge,0.0
574360,forfeiting,0.0
574362,forfeit,0.0
574365,forewarned,0.0
574367,foreverunless,0.0
574368,forever,0.0
574587,foretop,0.0
574588,foretold,0.0
574590,forethought,0.0
574591,foretells,0.0
574592,foretelling,0.0
574595,foretell,0.0
574597,foretaste,0.0
574598,forestwithout,0.0
574599,forests,0.0
574614,forestlysander,0.0
574615,forestier,0.0
574617,forestgreen,0.0
574618,forestfire,0.0
574619,forester,0.0
574620,forested,0.0
574622,forestalled,0.0
574623,foresta,0.0
574624,forest,0.0
574748,foreshortened,0.0
574749,foreshadows,0.0
574750,foreshadowing,0.0
574751,foreshadowed,0.0
574752,foresees,0.0
574755,foreseen,0.0
574759,foreseeing,0.0
574761,foreseeable,0.0
574763,foresee,0.0
574768,forerunners,0.0
574769,forerunner,0.0
574770,foreplay,0.0
574773,forensics,0.0
574775,forensic,0.0
574790,foremost,0.0
574802,foremanship,0.0
574803,foremans,0.0
574804,foreman,0.0
574829,forell,0.0
574830,foreigners,0.0
574844,foreigner,0.0
574855,foreignborn,0.0
574856,foreignaccented,0.0
574857,foreign,0.0
574965,foreheads,0.0
574966,foreheadazine,0.0
574967,forehead,0.0
574971,foreground,0.0
574973,forego,0.0
574974,forefront,0.0
574979,forefathers,0.0
574981,forecourt,0.0
574982,foreclosures,0.0
574984,foreclosure,0.0
574992,forecloses,0.0
574993,foreclosed,0.0
574997,foreclose,0.0
574999,forecasting,0.0
575000,forecast,0.0
575004,foreboding,0.0
575010,forebears,0.0
575011,forebear,0.0
575012,forearm,0.0
575013,fore,0.0
575016,fords,0.0
575018,ford,0.0
575053,forcing,0.0
575121,forcibly,0.0
575128,forcible,0.0
575129,forces,0.0
575540,forcefully,0.0
575541,forceful,0.0
575545,forced,0.0
576080,force,0.0
576420,forbush,0.0
576421,forbin,0.0
576422,forbids,0.0
576436,forbidding,0.0
576443,forbidden,0.0
576498,forbid,0.0
576500,forbes,0.0
576505,forbade,0.0
576507,forays,0.0
576509,foray,0.0
576514,foran,0.0
576515,foraging,0.0
576518,for,0.0
576668,foppish,0.0
576669,fop,0.0
576671,footwork,0.0
576672,footwear,0.0
576673,foottall,0.0
576674,footstomping,0.0
576675,footstepsto,0.0
576676,footsteps,0.0
576712,footsoldier,0.0
576713,footraces,0.0
576714,footprints,0.0
576718,footprint,0.0
576720,footpath,0.0
576721,footnote,0.0
576722,footmassage,0.0
576723,footman,0.0
576724,footloose,0.0
576725,footlong,0.0
576726,footlights,0.0
576727,footing,0.0
576734,foothold,0.0
576736,foothills,0.0
576738,foothill,0.0
576739,foothigh,0.0
576740,foote,0.0
576741,footbridge,0.0
576742,footbell,0.0
576743,footballers,0.0
576745,footballerphilosopher,0.0
576746,footballer,0.0
576751,football,0.0
576888,footages,0.0
576891,footage,0.0
577106,foot,0.0
577157,foosball,0.0
577159,fools,0.0
577173,foolproof,0.0
577176,foolishness,0.0
577178,foolishly,0.0
577183,foolish,0.0
577196,fooling,0.0
577204,foolhardy,0.0
577205,foolhardiness,0.0
577206,fooled,0.0
577211,foolarrives,0.0
577212,fool,0.0
577244,foodultimately,0.0
577245,foodtaster,0.0
577246,foodstuffs,0.0
577247,foods,0.0
577252,foodbreeding,0.0
577253,food,0.0
577480,foo,0.0
577483,fonzi,0.0
577484,fontiveros,0.0
577485,fontenoy,0.0
577486,fontenal,0.0
577487,fontana,0.0
577489,fontainhas,0.0
577490,fontaine,0.0
577492,fonseca,0.0
577493,fong,0.0
577496,fondo,0.0
577497,fondness,0.0
577507,fondly,0.0
577510,fondling,0.0
577511,fondle,0.0
577512,fondest,0.0
577515,fonda,0.0
577524,fond,0.0
577543,fomenting,0.0
577544,fomented,0.0
577545,foltrigg,0.0
577546,folto,0.0
577547,folsom,0.0
577549,folly,0.0
577554,followup,0.0
577562,follows,0.0
578145,following,0.0
578508,followersand,0.0
578509,followers,0.0
578531,follower,0.0
578543,followed,0.0
578647,follow,0.0
578966,follies,0.0
578970,follett,0.0
578971,folles,0.0
578972,folkways,0.0
578973,folktale,0.0
578976,folksy,0.0
578977,folksong,0.0
578978,folksmen,0.0
578979,folksingers,0.0
578980,folksinger,0.0
578982,folks,0.0
579004,folkrock,0.0
579006,folklorist,0.0
579007,folklore,0.0
579019,folk,0.0
579060,folies,0.0
579062,foleys,0.0
579063,foley,0.0
579077,folds,0.0
579083,folding,0.0
579085,folder,0.0
579086,folded,0.0
579088,fold,0.0
579092,foist,0.0
579093,foils,0.0
579098,foiling,0.0
579099,foiled,0.0
579105,foil,0.0
579134,foibles,0.0
579139,foggy,0.0
579145,foggs,0.0
579146,fogged,0.0
579147,fogg,0.0
579149,fogerty,0.0
579150,fogells,0.0
579151,fogell,0.0
579152,fogdripping,0.0
579153,fog,0.0
579165,foetal,0.0
579166,foess,0.0
579167,foes,0.0
579184,foer,0.0
579185,foely,0.0
579186,foe,0.0
579203,fodder,0.0
579207,fod,0.0
579208,focusses,0.0
579209,focusing,0.0
579253,focuses,0.0
579343,focused,0.0
579376,focus,0.0
579476,fockyerdoder,0.0
579477,fockers,0.0
579478,focker,0.0
579479,focal,0.0
579480,foaming,0.0
579481,foam,0.0
579482,foal,0.0
579484,fo,0.0
579485,fnc,0.0
579486,flywheel,0.0
579487,flytes,0.0
579488,flyte,0.0
579489,flys,0.0
579492,flypaper,0.0
579493,flyonthewall,0.0
579496,flyobsessed,0.0
579497,flynt,0.0
579498,flynn,0.0
579518,flyn,0.0
579519,flying,0.0
579629,flyfishing,0.0
579630,flyers,0.0
579636,flyer,0.0
579644,flyby,0.0
579645,flyboys,0.0
579646,flyboy,0.0
579647,fly,0.0
579771,flux,0.0
579774,flutist,0.0
579775,fluteplaying,0.0
579776,flute,0.0
579781,flustered,0.0
579782,fluskys,0.0
579783,flusky,0.0
579784,flushing,0.0
579785,flushed,0.0
579787,flush,0.0
579795,flurry,0.0
579796,fluoridation,0.0
579797,flunky,0.0
579798,flunks,0.0
579799,flunking,0.0
579801,flunkies,0.0
579802,flunked,0.0
579803,flung,0.0
579805,fluke,0.0
579810,fluids,0.0
579813,fluidity,0.0
579814,fluid,0.0
579822,flugelhorn,0.0
579823,fluffy,0.0
579826,fluff,0.0
579830,fluently,0.0
579833,fluent,0.0
579838,fluctuates,0.0
579839,flubbergas,0.0
579840,flubber,0.0
579843,flu,0.0
579847,floyds,0.0
579850,floyd,0.0
579862,flows,0.0
579867,flown,0.0
579875,flowis,0.0
579876,flowing,0.0
579878,flowerseller,0.0
579879,flowers,0.0
579918,flowering,0.0
579921,flower,0.0
579952,flow,0.0
579970,flouts,0.0
579971,flourishing,0.0
579979,flourishes,0.0
579984,flourished,0.0
579988,flourish,0.0
579996,flour,0.0
579998,flounders,0.0
580001,floundering,0.0
580006,floundered,0.0
580007,flounder,0.0
580008,floud,0.0
580010,flotsam,0.0
580011,flosso,0.0
580012,flos,0.0
580014,florist,0.0
580021,florindas,0.0
580022,florinda,0.0
580023,florin,0.0
580024,florimund,0.0
580025,floridas,0.0
580029,florida,0.0
580113,floriculture,0.0
580114,floriane,0.0
580115,florian,0.0
580116,florette,0.0
580117,florenz,0.0
580120,florentino,0.0
580121,florentines,0.0
580122,florentine,0.0
580124,florencia,0.0
580125,florences,0.0
580128,florence,0.0
580152,floreal,0.0
580153,floras,0.0
580155,florance,0.0
580156,floraltributes,0.0
580157,floral,0.0
580158,flora,0.0
580172,flor,0.0
580174,flops,0.0
580176,floppy,0.0
580178,flophouse,0.0
580179,flop,0.0
580186,floozy,0.0
580192,floors,0.0
580196,floored,0.0
580198,floorboards,0.0
580199,floor,0.0
580273,floop,0.0
580274,floodwaters,0.0
580275,floods,0.0
580282,flooding,0.0
580294,flooded,0.0
580301,flood,0.0
580323,flogging,0.0
580325,flogged,0.0
580329,flogflt,0.0
580330,flocks,0.0
580332,flocking,0.0
580333,flocked,0.0
580334,flock,0.0
580345,floca,0.0
580346,floats,0.0
580354,floating,0.0
580380,floated,0.0
580381,float,0.0
580386,flo,0.0
580392,fln,0.0
580393,flklypa,0.0
580395,flixs,0.0
580396,flix,0.0
580398,flitting,0.0
580399,flite,0.0
580400,flirts,0.0
580417,flirting,0.0
580433,flirter,0.0
580434,flirted,0.0
580435,flirtatious,0.0
580451,flirtations,0.0
580454,flirtation,0.0
580464,flirt,0.0
580475,flips,0.0
580479,flipping,0.0
580482,flippers,0.0
580483,flipper,0.0
580488,flipped,0.0
580490,flippant,0.0
580491,flip,0.0
580499,flinty,0.0
580502,flintstones,0.0
580504,flints,0.0
580506,flint,0.0
580519,flings,0.0
580524,fling,0.0
580539,flimsy,0.0
580540,flimflam,0.0
580543,flik,0.0
580544,flighty,0.0
580550,flights,0.0
580561,flightless,0.0
580562,flightattendant,0.0
580563,flight,0.0
580672,flies,0.0
580714,fliers,0.0
580717,flier,0.0
580719,flicks,0.0
580721,flicker,0.0
580722,flick,0.0
580734,flicien,0.0
580735,flicie,0.0
580736,flexing,0.0
580737,flexijerkoff,0.0
580738,flexible,0.0
580740,flexes,0.0
580741,flew,0.0
580746,fleury,0.0
580747,fleurs,0.0
580748,fleurist,0.0
580749,fleur,0.0
580751,fletchs,0.0
580752,fletcher,0.0
580769,fletch,0.0
580772,fleshregeneration,0.0
580773,fleshies,0.0
580774,flesheating,0.0
580786,flesheaters,0.0
580787,fleshandblood,0.0
580789,flesh,0.0
580836,flennons,0.0
580837,flemyng,0.0
580838,flemming,0.0
580840,flemish,0.0
580841,flemings,0.0
580842,fleming,0.0
580850,flem,0.0
580851,fleety,0.0
580852,fleetwide,0.0
580853,fleets,0.0
580855,fleetingly,0.0
580856,fleeting,0.0
580862,fleet,0.0
580894,flees,0.0
580950,fleeing,0.0
580991,fleegman,0.0
580992,fleeeven,0.0
580993,fleeced,0.0
580994,fleece,0.0
580999,fleebut,0.0
581000,flee,0.0
581117,fledgling,0.0
581127,fledged,0.0
581129,fled,0.0
581159,flecks,0.0
581160,fleck,0.0
581161,fleas,0.0
581162,fleamarketers,0.0
581163,fleamarket,0.0
581164,fleagles,0.0
581165,fleagle,0.0
581166,fleabag,0.0
581167,flea,0.0
581170,flds,0.0
581171,flax,0.0
581172,flaws,0.0
581175,flawlessness,0.0
581176,flawlessly,0.0
581178,flawless,0.0
581180,flawed,0.0
581187,flawace,0.0
581188,flaw,0.0
581199,flavour,0.0
581200,flavors,0.0
581202,flavor,0.0
581204,flaviuss,0.0
581205,flavius,0.0
581206,flavia,0.0
581208,flavel,0.0
581209,flautist,0.0
581212,flausenthurm,0.0
581213,flaunts,0.0
581217,flaunt,0.0
581218,flaubert,0.0
581219,flatulent,0.0
581221,flattering,0.0
581222,flatter,0.0
581224,flatten,0.0
581225,flatsitting,0.0
581226,flats,0.0
581235,flatpoint,0.0
581236,flatpicking,0.0
581237,flatow,0.0
581238,flatout,0.0
581239,flatmates,0.0
581245,flatmate,0.0
581252,flatly,0.0
581256,flatlands,0.0
581257,flatiron,0.0
581258,flatfaced,0.0
581259,flatbush,0.0
581260,flat,0.0
581357,flask,0.0
581361,flashy,0.0
581367,flashs,0.0
581370,flashman,0.0
581371,flashlight,0.0
581372,flashing,0.0
581375,flashily,0.0
581376,flashier,0.0
581377,flashforwards,0.0
581378,flashes,0.0
581390,flasher,0.0
581391,flashdance,0.0
581392,flashbackswithinflashbacks,0.0
581394,flashbacks,0.0
581488,flashback,0.0
581538,flash,0.0
581571,flaring,0.0
581572,flares,0.0
581575,flared,0.0
581576,flare,0.0
581583,flappy,0.0
581584,flapper,0.0
581586,flansburgh,0.0
581587,flanner,0.0
581588,flannagans,0.0
581589,flannagan,0.0
581590,flanks,0.0
581591,flanigan,0.0
581592,flanery,0.0
581593,flandres,0.0
581594,flandes,0.0
581595,flanders,0.0
581598,flanagan,0.0
581601,flan,0.0
581602,flammarion,0.0
581603,flamingos,0.0
581607,flamingo,0.0
581610,flaming,0.0
581625,flamethrowers,0.0
581626,flames,0.0
581638,flamenco,0.0
581644,flame,0.0
581685,flamboyent,0.0
581686,flamboyantly,0.0
581687,flamboyant,0.0
581724,flamboyance,0.0
581727,flamarion,0.0
581728,flama,0.0
581729,flaky,0.0
581732,flakes,0.0
581734,flair,0.0
581739,flailing,0.0
581741,flaherty,0.0
581744,flagstaff,0.0
581745,flagship,0.0
581746,flags,0.0
581751,flagrante,0.0
581752,flaggs,0.0
581753,flagging,0.0
581754,flagg,0.0
581758,flagellated,0.0
581759,flag,0.0
581775,flaemmchen,0.0
581776,flack,0.0
581777,flabby,0.0
581778,flabbergasted,0.0
581779,fl,0.0
581780,fjord,0.0
581783,fizzled,0.0
581784,fizzle,0.0
581785,fizzes,0.0
581786,fixx,0.0
581787,fixtures,0.0
581788,fixture,0.0
581793,fixit,0.0
581794,fixing,0.0
581811,fixes,0.0
581820,fixerupper,0.0
581822,fixer,0.0
581828,fixedangle,0.0
581829,fixed,0.0
581843,fixation,0.0
581848,fixates,0.0
581849,fixated,0.0
581857,fixable,0.0
581858,fix,0.0
581916,fiveyearolds,0.0
581917,fiveyearold,0.0
581923,fiveyear,0.0
581927,fivewoman,0.0
581928,fivewatttown,0.0
581929,fivetime,0.0
581931,fivetailed,0.0
581932,fivestar,0.0
581933,fives,0.0
581934,fivepoundbag,0.0
581935,fiveperson,0.0
581936,fivepart,0.0
581937,fivemilliondollar,0.0
581938,fivemilelong,0.0
581939,fiveman,0.0
581940,fivehundredman,0.0
581941,fivefoot,0.0
581942,fivefold,0.0
581943,fiveday,0.0
581945,fiveanddime,0.0
581946,five,0.0
582351,fitzwillys,0.0
582352,fitzwilly,0.0
582353,fitzwilliam,0.0
582354,fitzroyce,0.0
582355,fitzpatrick,0.0
582362,fitzhume,0.0
582363,fitzhugh,0.0
582364,fitzgibbons,0.0
582365,fitzgibbon,0.0
582367,fitzgeralds,0.0
582370,fitzgerald,0.0
582378,fitzcarraldo,0.0
582380,fittses,0.0
582381,fitts,0.0
582382,fitton,0.0
582383,fitting,0.0
582398,fittest,0.0
582399,fitter,0.0
582400,fitted,0.0
582402,fits,0.0
582432,fitness,0.0
582444,fitfully,0.0
582446,fitch,0.0
582450,fit,0.0
582519,fists,0.0
582526,fisticuffs,0.0
582527,fistful,0.0
582529,fistfights,0.0
582531,fistfighter,0.0
582532,fistfight,0.0
582533,fisted,0.0
582535,fist,0.0
582556,fissile,0.0
582557,fiske,0.0
582560,fisk,0.0
582561,fisicamente,0.0
582562,fishy,0.0
582564,fishs,0.0
582565,fishpaw,0.0
582566,fishpacking,0.0
582567,fishoutwater,0.0
582568,fishoutofwater,0.0
582569,fishmonger,0.0
582572,fishmen,0.0
582573,fishmarket,0.0
582574,fishman,0.0
582576,fishkilling,0.0
582577,fishing,0.0
582637,fishin,0.0
582638,fishfriendly,0.0
582639,fishes,0.0
582642,fishery,0.0
582645,fishers,0.0
582646,fishermens,0.0
582647,fishermen,0.0
582660,fishermans,0.0
582662,fisherman,0.0
582687,fisheries,0.0
582688,fisher,0.0
582707,fished,0.0
582709,fishbone,0.0
582710,fishbillies,0.0
582711,fishandchips,0.0
582712,fishandchip,0.0
582713,fish,0.0
582774,fischers,0.0
582775,fischer,0.0
582782,fiscally,0.0
582783,fiscal,0.0
582786,fisby,0.0
582787,fis,0.0
582788,firth,0.0
582790,firstyear,0.0
582793,firsttime,0.0
582796,firststrike,0.0
582797,firstround,0.0
